9,3,津,本命崩れ,BET,800,"[{""combo"": ""1-2-3"", ""odds"": 14.9, ""prob"": 0.029565902660647243, ""ev"": 0.4405, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 37.5, ""prob"": 0.026343567967409026, ""ev"": 0.9879, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 36.0, ""prob"": 0.026155193743841135, ""ev"": 0.9416, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 24.1, ""prob"": 0.02450733202755615, ""ev"": 0.5906, ""amount"": 100}, {""combo"": ""2-1-3"", ""odds"": 11.2, ""prob"": 0.02387241626635998, ""ev"": 0.2674, ""amount"": 100}]",,11:22:07
5,2,多摩川,本命崩れ,BET,700,"[{""combo"": ""2-1-3"", ""odds"": 20.7, ""prob"": 0.02526534306328334, ""ev"": 0.523, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 16.2, ""prob"": 0.02512456270858352, ""ev"": 0.407, ""amount"": 200}, {""combo"": ""2-1-5"", ""odds"": 59.1, ""prob"": 0.02312994032506188, ""ev"": 1.367, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 51.4, ""prob"": 0.023001058591891204, ""ev"": 1.1823, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 25.8, ""prob"": 0.02164774719496841, ""ev"": 0.5585, ""amount"": 100}]",,12:16:07
14,9,鳴門,本命崩れ,BET,800,"[{""combo"": ""1-2-3"", ""odds"": 28.2, ""prob"": 0.02458135111536248, ""ev"": 0.6932, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 41.2, ""prob"": 0.023430175718709798, ""ev"": 0.9653, ""amount"": 200}, {""combo"": ""2-1-3"", ""odds"": 40.9, ""prob"": 0.023293913762717867, ""ev"": 0.9527, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 43.8, ""prob"": 0.020037017270869095, ""ev"": 0.8776, ""amount"": 100}, {""combo"": ""1-3-5"", ""odds"": 42.6, ""prob"": 0.019027474812786875, ""ev"": 0.8106, ""amount"": 100}]",,12:24:07
10,10,三国,本命崩れ,BET,700,"[{""combo"": ""1-3-5"", ""odds"": 19.7, ""prob"": 0.03495913109323919, ""ev"": 0.6887, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 17.7, ""prob"": 0.03257447161258729, ""ev"": 0.5766, ""amount"": 200}, {""combo"": ""1-5-3"", ""odds"": 38.0, ""prob"": 0.025369287503859222, ""ev"": 0.964, ""amount"": 100}, {""combo"": ""1-3-6"", ""odds"": 117.4, ""prob"": 0.02449893730434011, ""ev"": 2.8762, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 90.4, ""prob"": 0.02356355979932893, ""ev"": 2.1301, ""amount"": 100}]",,12:40:07
5,3,多摩川,本命崩れ,BET,600,"[{""combo"": ""1-3-5"", ""odds"": 14.1, ""prob"": 0.03233770824101096, ""ev"": 0.456, ""amount"": 200}, {""combo"": ""1-3-6"", ""odds"": 67.3, ""prob"": 0.025521334060697915, ""ev"": 1.7176, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 150.1, ""prob"": 0.025087159121175255, ""ev"": 3.7656, ""amount"": 100}, {""combo"": ""1-5-3"", ""odds"": 19.9, ""prob"": 0.02477941061680304, ""ev"": 0.4931, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 87.7, ""prob"": 0.023981395624436547, ""ev"": 2.1032, ""amount"": 100}]",,12:45:07
20,6,若松,本命崩れ,BET,700,"[{""combo"": ""1-2-6"", ""odds"": 0, ""prob"": 0.03301377717972135, ""ev"": 0, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 0, ""prob"": 0.030619079434781434, ""ev"": 0, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 0, ""prob"": 0.027123725932181295, ""ev"": 0, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 0, ""prob"": 0.025546346684687696, ""ev"": 0, ""amount"": 100}, {""combo"": ""1-3-6"", ""odds"": 0, ""prob"": 0.025258973263149586, ""ev"": 0, ""amount"": 100}]",,17:49:39
12,6,住之江,本命崩れ,BET,800,"[{""combo"": ""2-1-3"", ""odds"": 61.8, ""prob"": 0.024565977753684482, ""ev"": 1.5182, ""amount"": 200}, {""combo"": ""3-1-4"", ""odds"": 75.0, ""prob"": 0.023572467594125644, ""ev"": 1.7679, ""amount"": 200}, {""combo"": ""3-1-2"", ""odds"": 84.4, ""prob"": 0.023028521881971218, ""ev"": 1.9436, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 58.2, ""prob"": 0.022196542188449766, ""ev"": 1.2918, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 67.4, ""prob"": 0.021684346598410193, ""ev"": 1.4615, ""amount"": 100}]",,17:49:49
12,8,住之江,本命崩れ,BET,800,"[{""combo"": ""1-2-5"", ""odds"": 27.0, ""prob"": 0.026164808618814178, ""ev"": 0.7064, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 39.2, ""prob"": 0.025574166770724913, ""ev"": 1.0025, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 25.3, ""prob"": 0.02533564370624955, ""ev"": 0.641, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 14.9, ""prob"": 0.023104760207061797, ""ev"": 0.3443, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 28.9, ""prob"": 0.022655242855727214, ""ev"": 0.6547, ""amount"": 100}]",,18:38:07
24,4,大村,混戦,BET,700,"[{""combo"": ""1-3-2"", ""odds"": 20.2, ""prob"": 0.04405432848445108, ""ev"": 0.8899, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 55.1, ""prob"": 0.036411555337968374, ""ev"": 2.0063, ""amount"": 200}, {""combo"": ""3-1-2"", ""odds"": 24.7, ""prob"": 0.03419584300149943, ""ev"": 0.8446, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 16.0, ""prob"": 0.03239770662841195, ""ev"": 0.5184, ""amount"": 100}, {""combo"": ""3-1-5"", ""odds"": 47.2, ""prob"": 0.028263370992410893, ""ev"": 1.334, ""amount"": 100}]",,19:16:07
1,10,桐生,本命崩れ,BET,800,"[{""combo"": ""1-2-4"", ""odds"": 29.9, ""prob"": 0.02401623683664752, ""ev"": 0.7181, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 42.9, ""prob"": 0.02171340061745991, ""ev"": 0.9315, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 50.2, ""prob"": 0.021399728849861566, ""ev"": 1.0743, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 61.6, ""prob"": 0.01921653748763752, ""ev"": 1.1837, ""amount"": 100}, {""combo"": ""1-2-6"", ""odds"": 59.1, ""prob"": 0.017959536864755748, ""ev"": 1.0614, ""amount"": 100}]",,19:43:07
