16,1,児島,混戦,BET,700,"[{""combo"": ""1-2-3"", ""odds"": 12.3, ""prob"": 0.027827338971819944, ""ev"": 0.3423, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 14.5, ""prob"": 0.025383563005830327, ""ev"": 0.3681, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 21.7, ""prob"": 0.02384055637154676, ""ev"": 0.5173, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 35.3, ""prob"": 0.02373665630315297, ""ev"": 0.8379, ""amount"": 100}, {""combo"": ""1-3-4"", ""odds"": 24.4, ""prob"": 0.01901297714766194, ""ev"": 0.4639, ""amount"": 100}]",,10:39:06
10,6,三国,本命崩れ,BET,800,"[{""combo"": ""1-2-3"", ""odds"": 17.9, ""prob"": 0.030484104691626455, ""ev"": 0.5457, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 28.8, ""prob"": 0.026514164898157184, ""ev"": 0.7636, ""amount"": 200}, {""combo"": ""2-1-3"", ""odds"": 16.2, ""prob"": 0.026298612915867145, ""ev"": 0.426, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 17.2, ""prob"": 0.02567247661317755, ""ev"": 0.4416, ""amount"": 100}, {""combo"": ""2-1-5"", ""odds"": 15.8, ""prob"": 0.022147625192583145, ""ev"": 0.3499, ""amount"": 100}]",,10:43:07
23,6,唐津,本命崩れ,BET,700,"[{""combo"": ""2-1-4"", ""odds"": 13.1, ""prob"": 0.03814812398316105, ""ev"": 0.4997, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 33.5, ""prob"": 0.026912345555038967, ""ev"": 0.9016, ""amount"": 200}, {""combo"": ""2-1-5"", ""odds"": 38.4, ""prob"": 0.022554954999129663, ""ev"": 0.8661, ""amount"": 100}, {""combo"": ""4-2-1"", ""odds"": 11.6, ""prob"": 0.022456539999457893, ""ev"": 0.2605, ""amount"": 100}, {""combo"": ""4-1-2"", ""odds"": 27.6, ""prob"": 0.021509905327558462, ""ev"": 0.5937, ""amount"": 100}]",,10:58:06
14,7,鳴門,本命崩れ,BET,700,"[{""combo"": ""1-5-3"", ""odds"": 26.9, ""prob"": 0.04588711422625412, ""ev"": 1.2344, ""amount"": 200}, {""combo"": ""1-5-6"", ""odds"": 27.5, ""prob"": 0.04395017763883587, ""ev"": 1.2086, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 35.2, ""prob"": 0.04186687220432522, ""ev"": 1.4737, ""amount"": 100}, {""combo"": ""1-5-4"", ""odds"": 22.4, ""prob"": 0.04137725590084681, ""ev"": 0.9269, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 21.8, ""prob"": 0.04103123538845032, ""ev"": 0.8945, ""amount"": 100}]",,11:21:06
5,1,多摩川,本命崩れ,BET,700,"[{""combo"": ""1-2-6"", ""odds"": 30.5, ""prob"": 0.029108713522613305, ""ev"": 0.8878, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 34.3, ""prob"": 0.027823888186421057, ""ev"": 0.9544, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 104.1, ""prob"": 0.025202981928479036, ""ev"": 2.6236, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 46.5, ""prob"": 0.0244017422663668, ""ev"": 1.1347, ""amount"": 100}, {""combo"": ""1-3-6"", ""odds"": 39.4, ""prob"": 0.023358247816366553, ""ev"": 0.9203, ""amount"": 100}]",,11:26:06
16,8,児島,本命崩れ,BET,700,"[{""combo"": ""1-2-3"", ""odds"": 32.2, ""prob"": 0.02832306238418052, ""ev"": 0.912, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 25.4, ""prob"": 0.027810588295875887, ""ev"": 0.7064, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 65.5, ""prob"": 0.02508528691378904, ""ev"": 1.6431, ""amount"": 100}, {""combo"": ""1-2-4"", ""odds"": 32.9, ""prob"": 0.024855003567903995, ""ev"": 0.8177, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 54.0, ""prob"": 0.02381210290932711, ""ev"": 1.2859, ""amount"": 100}]",,14:25:47
5,7,多摩川,本命崩れ,BET,600,"[{""combo"": ""1-2-4"", ""odds"": 126.8, ""prob"": 0.02931198279146736, ""ev"": 3.7168, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 81.6, ""prob"": 0.026271707385899883, ""ev"": 2.1438, ""amount"": 100}, {""combo"": ""1-3-4"", ""odds"": 139.8, ""prob"": 0.026063945584423372, ""ev"": 3.6437, ""amount"": 100}, {""combo"": ""1-4-5"", ""odds"": 29.5, ""prob"": 0.025513214144625228, ""ev"": 0.7526, ""amount"": 100}, {""combo"": ""1-5-4"", ""odds"": 22.7, ""prob"": 0.02431446662202171, ""ev"": 0.5519, ""amount"": 100}]",,14:28:07
15,1,丸亀,本命崩れ,BET,700,"[{""combo"": ""1-2-5"", ""odds"": 37.5, ""prob"": 0.024948486375857896, ""ev"": 0.9356, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 22.8, ""prob"": 0.022763629730798277, ""ev"": 0.519, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 114.3, ""prob"": 0.02195730677641384, ""ev"": 2.5097, ""amount"": 100}, {""combo"": ""2-1-5"", ""odds"": 39.8, ""prob"": 0.020463835183881975, ""ev"": 0.8145, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 31.9, ""prob"": 0.020362956631871258, ""ev"": 0.6496, ""amount"": 100}]",,15:18:06
12,4,住之江,本命崩れ,BET,700,"[{""combo"": ""1-2-3"", ""odds"": 25.2, ""prob"": 0.03448007358172801, ""ev"": 0.8689, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 22.1, ""prob"": 0.033016325750467396, ""ev"": 0.7297, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 64.6, ""prob"": 0.027304198045122935, ""ev"": 1.7639, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 27.4, ""prob"": 0.027122538407992593, ""ev"": 0.7432, ""amount"": 100}, {""combo"": ""1-2-6"", ""odds"": 43.2, ""prob"": 0.025803060371801752, ""ev"": 1.1147, ""amount"": 100}]",,16:21:07
15,5,丸亀,本命崩れ,BET,700,"[{""combo"": ""1-2-6"", ""odds"": 13.8, ""prob"": 0.03347261279304253, ""ev"": 0.4619, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 18.3, ""prob"": 0.032292756136821754, ""ev"": 0.591, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 46.6, ""prob"": 0.02662437449999249, ""ev"": 1.2407, ""amount"": 100}, {""combo"": ""1-4-6"", ""odds"": 18.5, ""prob"": 0.02517742790865845, ""ev"": 0.4658, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 42.5, ""prob"": 0.0246993975286911, ""ev"": 1.0497, ""amount"": 100}]",,17:01:06
