21,6,芦屋,本命崩れ,BET,700,"[{""combo"": ""2-1-3"", ""odds"": 19.9, ""prob"": 0.04389728948784954, ""ev"": 0.8736, ""amount"": 200}, {""combo"": ""2-1-6"", ""odds"": 9.8, ""prob"": 0.04332171885428057, ""ev"": 0.4246, ""amount"": 200}, {""combo"": ""2-1-5"", ""odds"": 63.5, ""prob"": 0.036364213822834834, ""ev"": 2.3091, ""amount"": 100}, {""combo"": ""2-1-4"", ""odds"": 71.5, ""prob"": 0.03361698551051828, ""ev"": 2.4036, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 22.2, ""prob"": 0.026276701411119884, ""ev"": 0.5833, ""amount"": 100}]",,10:37:06
2,1,戸田,混戦,BET,800,"[{""combo"": ""2-1-5"", ""odds"": 23.4, ""prob"": 0.025037576255870317, ""ev"": 0.5859, ""amount"": 200}, {""combo"": ""2-1-3"", ""odds"": 57.5, ""prob"": 0.022726000548780243, ""ev"": 1.3067, ""amount"": 200}, {""combo"": ""2-1-4"", ""odds"": 66.5, ""prob"": 0.021764847160626294, ""ev"": 1.4474, ""amount"": 200}, {""combo"": ""2-1-6"", ""odds"": 59.7, ""prob"": 0.021039061718870912, ""ev"": 1.256, ""amount"": 100}, {""combo"": ""3-1-5"", ""odds"": 45.6, ""prob"": 0.014764048171242076, ""ev"": 0.6732, ""amount"": 100}]",,10:40:06
6,1,浜名湖,本命崩れ,BET,800,"[{""combo"": ""1-2-4"", ""odds"": 29.0, ""prob"": 0.02631072923793137, ""ev"": 0.763, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 16.4, ""prob"": 0.02430540920797686, ""ev"": 0.3986, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 35.4, ""prob"": 0.023525787286127975, ""ev"": 0.8328, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 31.0, ""prob"": 0.02055740292897469, ""ev"": 0.6373, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 158.3, ""prob"": 0.019433554894955272, ""ev"": 3.0763, ""amount"": 100}]",,11:26:06
21,8,芦屋,通常,BET,700,"[{""combo"": ""1-2-3"", ""odds"": 34.6, ""prob"": 0.03555051949732586, ""ev"": 1.23, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 26.6, ""prob"": 0.03275970559182098, ""ev"": 0.8714, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 12.2, ""prob"": 0.031145505411354194, ""ev"": 0.38, ""amount"": 100}, {""combo"": ""1-2-4"", ""odds"": 38.9, ""prob"": 0.030988332685406586, ""ev"": 1.2054, ""amount"": 100}, {""combo"": ""1-3-6"", ""odds"": 11.9, ""prob"": 0.027856824215264607, ""ev"": 0.3315, ""amount"": 100}]",,11:36:07
17,3,宮島,本命崩れ,BET,700,"[{""combo"": ""1-2-4"", ""odds"": 13.4, ""prob"": 0.03487984178124612, ""ev"": 0.4674, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 21.4, ""prob"": 0.029035466858591222, ""ev"": 0.6214, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 45.1, ""prob"": 0.026280048966378294, ""ev"": 1.1852, ""amount"": 100}, {""combo"": ""1-2-6"", ""odds"": 101.2, ""prob"": 0.02448253979313065, ""ev"": 2.4776, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 27.2, ""prob"": 0.024075312651037538, ""ev"": 0.6548, ""amount"": 100}]",,12:00:07
1,4,桐生,本命崩れ,BET,800,"[{""combo"": ""1-2-3"", ""odds"": 88.5, ""prob"": 0.024277980172419323, ""ev"": 2.1486, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 127.9, ""prob"": 0.02413877717577408, ""ev"": 3.0873, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 87.1, ""prob"": 0.023961474176195933, ""ev"": 2.087, ""amount"": 200}, {""combo"": ""1-2-5"", ""odds"": 123.9, ""prob"": 0.022987512938879833, ""ev"": 2.8482, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 107.9, ""prob"": 0.020535515361229575, ""ev"": 2.2158, ""amount"": 100}]",,16:55:53
12,4,住之江,本命崩れ,BET,600,"[{""combo"": ""1-2-5"", ""odds"": 14.0, ""prob"": 0.03353360147676111, ""ev"": 0.4695, ""amount"": 200}, {""combo"": ""2-1-5"", ""odds"": 25.2, ""prob"": 0.026874451862340974, ""ev"": 0.6772, ""amount"": 100}, {""combo"": ""1-2-4"", ""odds"": 11.2, ""prob"": 0.026376938094744323, ""ev"": 0.2954, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 26.5, ""prob"": 0.024295736597239954, ""ev"": 0.6438, ""amount"": 100}, {""combo"": ""1-5-2"", ""odds"": 22.2, ""prob"": 0.023937944016996653, ""ev"": 0.5314, ""amount"": 100}]",,16:59:06
19,6,下関,混戦,BET,800,"[{""combo"": ""1-2-5"", ""odds"": 19.3, ""prob"": 0.022802582957197157, ""ev"": 0.4401, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 22.2, ""prob"": 0.02186696472991121, ""ev"": 0.4854, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 52.0, ""prob"": 0.021364762162180508, ""ev"": 1.111, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 34.4, ""prob"": 0.019849927780106573, ""ev"": 0.6828, ""amount"": 100}, {""combo"": ""3-5-2"", ""odds"": 58.0, ""prob"": 0.017014610362337774, ""ev"": 0.9868, ""amount"": 100}]",,18:01:07
12,8,住之江,本命崩れ,BET,900,"[{""combo"": ""1-2-5"", ""odds"": 20.9, ""prob"": 0.034263399045477747, ""ev"": 0.7161, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 37.6, ""prob"": 0.03346560541174582, ""ev"": 1.2583, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 79.1, ""prob"": 0.03183401099273326, ""ev"": 2.5181, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 22.7, ""prob"": 0.031330326373729386, ""ev"": 0.7112, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 36.9, ""prob"": 0.02537516977586443, ""ev"": 0.9363, ""amount"": 100}]",,18:39:06
19,9,下関,通常,BET,700,"[{""combo"": ""1-2-4"", ""odds"": 12.8, ""prob"": 0.04947735672670275, ""ev"": 0.6333, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 15.4, ""prob"": 0.04066007169655322, ""ev"": 0.6262, ""amount"": 200}, {""combo"": ""1-4-2"", ""odds"": 12.5, ""prob"": 0.03856942577989684, ""ev"": 0.4821, ""amount"": 100}, {""combo"": ""1-4-3"", ""odds"": 15.8, ""prob"": 0.03590703270649067, ""ev"": 0.5673, ""amount"": 100}, {""combo"": ""1-4-6"", ""odds"": 10.2, ""prob"": 0.03516787407505899, ""ev"": 0.3587, ""amount"": 100}]",,19:17:07
