14,1,鳴門,本命崩れ,BET,700,"[{""combo"": ""1-3-5"", ""odds"": 10.4, ""prob"": 0.025550533773240822, ""ev"": 0.2657, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 34.6, ""prob"": 0.023519449421894077, ""ev"": 0.8138, ""amount"": 200}, {""combo"": ""1-5-4"", ""odds"": 20.4, ""prob"": 0.022583448427624362, ""ev"": 0.4607, ""amount"": 100}, {""combo"": ""1-4-5"", ""odds"": 22.1, ""prob"": 0.021664971910503907, ""ev"": 0.4788, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 34.7, ""prob"": 0.021657096490084154, ""ev"": 0.7515, ""amount"": 100}]",,08:46:16
14,5,鳴門,本命崩れ,BET,700,"[{""combo"": ""1-2-4"", ""odds"": 19.7, ""prob"": 0.02190327437866293, ""ev"": 0.4315, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 31.9, ""prob"": 0.01908878052841391, ""ev"": 0.6089, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 46.5, ""prob"": 0.01843451605086238, ""ev"": 0.8572, ""amount"": 100}, {""combo"": ""1-3-4"", ""odds"": 85.3, ""prob"": 0.017979750950660303, ""ev"": 1.5337, ""amount"": 100}, {""combo"": ""2-1-4"", ""odds"": 16.1, ""prob"": 0.017650952836256173, ""ev"": 0.2842, ""amount"": 100}]",,10:25:07
21,6,芦屋,本命崩れ,BET,800,"[{""combo"": ""2-1-3"", ""odds"": 40.0, ""prob"": 0.02095274008292504, ""ev"": 0.8381, ""amount"": 200}, {""combo"": ""2-1-4"", ""odds"": 45.4, ""prob"": 0.018866834379482514, ""ev"": 0.8566, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 24.1, ""prob"": 0.018468385316859123, ""ev"": 0.4451, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 31.3, ""prob"": 0.016959977110128564, ""ev"": 0.5308, ""amount"": 100}, {""combo"": ""1-2-4"", ""odds"": 36.3, ""prob"": 0.0166298042953151, ""ev"": 0.6037, ""amount"": 100}]",,10:46:06
14,7,鳴門,本命崩れ,BET,700,"[{""combo"": ""1-3-6"", ""odds"": 19.8, ""prob"": 0.033486553787241746, ""ev"": 0.663, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 48.6, ""prob"": 0.02594311715955882, ""ev"": 1.2608, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 27.9, ""prob"": 0.022905563755005316, ""ev"": 0.6391, ""amount"": 100}, {""combo"": ""1-3-5"", ""odds"": 64.8, ""prob"": 0.022817688205259132, ""ev"": 1.4786, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 19.4, ""prob"": 0.022676647842910423, ""ev"": 0.4399, ""amount"": 100}]",,11:26:06
14,8,鳴門,本命崩れ,BET,700,"[{""combo"": ""1-2-4"", ""odds"": 112.0, ""prob"": 0.018977880226360908, ""ev"": 2.1255, ""amount"": 200}, {""combo"": ""1-3-4"", ""odds"": 185.3, ""prob"": 0.018862441988030734, ""ev"": 3.4952, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 111.3, ""prob"": 0.01856741044369558, ""ev"": 2.0666, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 162.4, ""prob"": 0.01844685132953898, ""ev"": 2.9958, ""amount"": 100}, {""combo"": ""1-3-5"", ""odds"": 210.9, ""prob"": 0.01833464322226772, ""ev"": 3.8668, ""amount"": 100}]",,11:57:06
15,4,丸亀,本命崩れ,BET,700,"[{""combo"": ""1-3-5"", ""odds"": 14.3, ""prob"": 0.03964880390086508, ""ev"": 0.567, ""amount"": 200}, {""combo"": ""1-3-2"", ""odds"": 39.5, ""prob"": 0.03496493538367843, ""ev"": 1.3811, ""amount"": 200}, {""combo"": ""1-3-6"", ""odds"": 18.9, ""prob"": 0.03495028860508582, ""ev"": 0.6606, ""amount"": 100}, {""combo"": ""1-2-3"", ""odds"": 49.9, ""prob"": 0.03344986094370953, ""ev"": 1.6691, ""amount"": 100}, {""combo"": ""1-3-4"", ""odds"": 66.2, ""prob"": 0.03176133238800767, ""ev"": 2.1026, ""amount"": 100}]",,16:42:06
19,6,下関,本命崩れ,BET,700,"[{""combo"": ""1-2-6"", ""odds"": 55.2, ""prob"": 0.028643608606641002, ""ev"": 1.5811, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 39.0, ""prob"": 0.027999476368338563, ""ev"": 1.092, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 82.8, ""prob"": 0.025754109173996714, ""ev"": 2.1324, ""amount"": 100}, {""combo"": ""1-2-5"", ""odds"": 43.3, ""prob"": 0.025547881257779247, ""ev"": 1.1062, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 77.1, ""prob"": 0.024086178153522278, ""ev"": 1.857, ""amount"": 100}]",,17:20:06
12,7,住之江,本命崩れ,BET,700,"[{""combo"": ""1-3-6"", ""odds"": 34.6, ""prob"": 0.03549340100443882, ""ev"": 1.2281, ""amount"": 200}, {""combo"": ""1-2-6"", ""odds"": 82.9, ""prob"": 0.03412898129539377, ""ev"": 2.8293, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 19.1, ""prob"": 0.03240131118252525, ""ev"": 0.6189, ""amount"": 100}, {""combo"": ""1-3-4"", ""odds"": 7.3, ""prob"": 0.03113894083942668, ""ev"": 0.2273, ""amount"": 100}, {""combo"": ""1-2-4"", ""odds"": 23.5, ""prob"": 0.0299419131272954, ""ev"": 0.7036, ""amount"": 100}]",,17:55:07
24,5,大村,本命崩れ,BET,700,"[{""combo"": ""1-2-5"", ""odds"": 86.7, ""prob"": 0.025272411657852652, ""ev"": 2.1911, ""amount"": 200}, {""combo"": ""1-2-4"", ""odds"": 106.0, ""prob"": 0.02213661795814441, ""ev"": 2.3465, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 70.0, ""prob"": 0.021604265530242556, ""ev"": 1.5123, ""amount"": 100}, {""combo"": ""1-3-5"", ""odds"": 134.2, ""prob"": 0.020512056542802387, ""ev"": 2.7527, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 140.6, ""prob"": 0.01901814016552334, ""ev"": 2.674, ""amount"": 100}]",,19:23:06
24,6,大村,本命崩れ,BET,700,"[{""combo"": ""1-3-4"", ""odds"": 17.0, ""prob"": 0.02861533399426595, ""ev"": 0.4865, ""amount"": 200}, {""combo"": ""1-3-5"", ""odds"": 23.1, ""prob"": 0.02773147699718596, ""ev"": 0.6406, ""amount"": 200}, {""combo"": ""1-2-3"", ""odds"": 30.9, ""prob"": 0.023749682844685063, ""ev"": 0.7339, ""amount"": 100}, {""combo"": ""1-3-2"", ""odds"": 41.1, ""prob"": 0.022879265269649333, ""ev"": 0.9403, ""amount"": 100}, {""combo"": ""1-3-6"", ""odds"": 65.0, ""prob"": 0.021809552607736978, ""ev"": 1.4176, ""amount"": 100}]",,19:49:06
